,0
2083,8.86
2084,2.46
2085,-0.55
2086,2.27
2087,1.91
2088,-4.74
2089,2.56
2090,2.42
2091,5.77
2092,2.27
2093,0.49
2094,1.45
2095,2.59
2096,3.47
2097,-0.42
2098,2.78
2099,1.51
2100,-2.79
2101,-4.08
2102,2.83
2103,4.29
2104,1.6
2105,0.64
2106,1.87
2107,3.64
2108,-1.28
2109,5.59
2110,3.89
2111,3.25
2112,4.24
2113,5.89
2114,4.96
2115,4.53
2116,-1.52
2117,1.77
2118,3.68
2119,0.01
2120,-3.73
2121,0.68
2122,0.09
2123,0.76
2124,5.1
2125,0.0
2126,-0.98
2127,-1.39
2128,3.61
2129,-5.74
2130,-3.78
2131,2.27
2132,3.49
2133,2.07
2134,0.64
2135,1.33
2136,-3.51
2137,5.61
2138,5.03
2139,-2.11
2140,4.69
2141,-1.23
2142,4.64
2143,3.36
2144,2.03
2145,1.37
2146,5.51
2147,2.01
2148,1.42
2149,5.19
2150,3.2
2151,2.79
2152,5.31
2153,1.08
2154,0.87
2155,1.72
2156,-1.17
2157,5.34
2158,1.65
2159,-2.9
2160,5.42
2161,2.75
2162,6.12
2163,5.05
2164,3.1
2165,-0.93
2166,3.11
2167,2.48
2168,3.18
2169,1.02
2170,5.69
2171,0.32
2172,-0.13
2173,8.5
2174,3.83
2175,3.62
2176,4.32
2177,1.31
2178,-2.41
2179,4.71
2180,2.14
2181,5.19
2182,1.77
2183,1.47
2184,-0.72
2185,-5.69
2186,3.43
2187,-2.4
2188,-1.09
2189,2.24
2190,1.29
2191,1.56
2192,2.95
2193,-0.43
2194,-0.27
2195,-0.87
2196,-1.15
2197,0.01
2198,2.06
2199,4.04
2200,4.25
2201,1.82
2202,1.71
2203,1.6
2204,3.23
2205,3.27
2206,2.5
2207,3.96
2208,1.31
2209,4.92
2210,1.97
2211,1.8
2212,5.56
2213,1.32
2214,3.75
2215,3.1
2216,2.51
2217,4.17
2218,0.3
2219,3.62
2220,1.13
2221,1.45
2222,-0.73
2223,2.57
2224,3.16
2225,1.65
2226,4.1
2227,2.59
2228,5.91
2229,3.39
2230,3.69
2231,3.71
2232,-1.23
2233,1.95
2234,2.8
2235,-0.72
2236,5.52
2237,-0.88
2238,-3.77
2239,3.77
2240,1.02
2241,3.54
2242,1.59
2243,3.47
2244,4.34
2245,4.1
2246,5.4
2247,0.74
2248,0.47
2249,-1.55
2250,4.42
2251,-5.63
2252,2.73
2253,3.75
2254,0.36
2255,6.48
2256,2.13
2257,3.64
2258,0.74
2259,3.79
2260,7.0
2261,-0.64
2262,0.99
2263,1.36
2264,1.53
2265,-4.41
2266,3.39
2267,2.45
2268,4.37
2269,2.67
2270,2.95
2271,2.31
2272,3.6
2273,2.31
2274,1.41
2275,3.52
2276,4.93
2277,2.37
2278,3.02
2279,2.52
2280,2.23
2281,4.11
2282,1.05
2283,-2.64
2284,-4.13
2285,-1.13
2286,1.72
2287,2.07
2288,4.84
2289,2.52
2290,6.65
2291,3.67
2292,4.7
2293,2.0
2294,1.35
2295,4.14
2296,-0.24
2297,3.73
2298,-0.75
2299,3.32
2300,0.69
2301,1.81
2302,-0.26
2303,3.65
2304,-0.09
2305,6.0
2306,4.56
2307,-2.16
2308,1.28
2309,1.77
2310,2.73
2311,4.47
2312,4.38
2313,1.84
2314,2.06
2315,2.56
2316,-0.98
2317,5.73
2318,4.86
2319,3.28
2320,5.44
2321,-3.32
2322,-6.11
2323,2.25
2324,-1.04
2325,-1.21
2326,1.82
2327,5.2
2328,1.36
2329,1.37
2330,0.56
2331,-0.6
2332,-3.01
2333,5.0
2334,4.95
2335,-3.21
2336,0.89
2337,5.57
2338,3.28
2339,-0.97
2340,5.26
2341,3.44
2342,4.62
2343,1.85
2344,5.33
2345,3.06
2346,4.22
2347,-2.49
2348,3.72
2349,4.94
2350,2.83
2351,4.17
2352,-0.45
2353,0.69
2354,3.19
2355,5.39
2356,4.28
2357,4.93
2358,-2.44
2359,4.15
2360,4.47
2361,3.42
2362,0.45
2363,3.42
2364,6.41
2365,1.78
2366,0.55
2367,1.28
2368,0.05
2369,5.52
2370,-2.12
2371,2.09
2372,4.84
2373,3.55
2374,3.57
2375,2.66
2376,4.52
2377,2.87
2378,2.33
2379,2.73
2380,4.84
2381,0.92
2382,-2.46
2383,-4.32
2384,0.11
2385,5.51
2386,4.47
2387,3.0
2388,6.2
2389,-2.55
2390,1.06
2391,1.14
2392,2.66
2393,-0.66
2394,4.35
2395,3.77
2396,2.96
2397,0.49
2398,-2.15
2399,3.46
2400,-1.36
2401,0.9
2402,0.91
2403,-2.76
2404,1.73
2405,0.19
2406,2.72
2407,2.93
2408,1.15
2409,-1.46
2410,2.19
2411,0.58
2412,-4.32
2413,2.08
2414,-4.16
2415,4.48
2416,-1.17
2417,3.34
2418,2.07
2419,2.87
2420,-2.14
2421,2.9
2422,1.99
2423,-0.63
2424,4.47
2425,-1.62
2426,-0.62
2427,2.75
2428,0.27
2429,-1.14
2430,2.73
2431,0.87
2432,5.24
2433,0.35
2434,0.04
2435,-1.54
2436,-0.22
2437,3.5
2438,4.69
2439,0.26
2440,4.43
2441,6.2
2442,1.6
2443,-7.8
2444,4.52
2445,4.82
2446,0.28
2447,2.71
2448,-0.21
2449,2.93
2450,3.32
2451,3.43
2452,4.24
2453,2.92
2454,-2.64
2455,-0.67
2456,-0.27
2457,2.25
2458,-0.98
2459,0.07
2460,4.86
2461,3.84
2462,4.44
2463,4.67
2464,0.51
2465,-0.54
2466,0.24
2467,5.56
2468,-6.51
2469,3.19
2470,2.18
2471,3.0
2472,5.65
2473,0.62
2474,-0.19
2475,0.95
2476,3.45
2477,2.54
2478,5.89
2479,3.06
2480,1.15
2481,4.14
2482,3.39
2483,2.98
2484,2.89
2485,4.09
2486,1.75
2487,3.74
2488,2.75
2489,-1.84
2490,-5.49
2491,-5.55
2492,4.69
2493,-0.29
2494,5.11
2495,7.23
2496,5.83
2497,-4.55
2498,2.75
2499,4.54
2500,0.3
2501,2.64
2502,1.72
2503,4.06
2504,-0.22
2505,3.08
2506,-0.71
2507,-4.4
2508,0.41
2509,-0.8
2510,0.39
2511,3.8
2512,0.48
2513,2.89
2514,2.64
2515,-0.73
2516,1.23
2517,3.73
2518,5.42
2519,-5.05
2520,3.25
2521,2.45
2522,2.45
2523,-0.65
2524,3.72
2525,-0.63
2526,2.86
2527,3.69
2528,0.11
2529,5.58
2530,3.24
2531,4.92
2532,1.26
2533,4.79
2534,0.23
2535,-1.01
2536,-1.86
2537,0.45
2538,3.03
2539,-1.75
2540,3.85
2541,4.4
2542,5.21
2543,4.79
2544,2.84
2545,3.68
2546,5.28
2547,5.39
2548,2.74
2549,5.3
2550,-4.25
2551,4.0
2552,4.14
2553,-3.49
2554,4.27
2555,-4.27
2556,2.16
2557,1.09
2558,2.95
2559,1.84
2560,-0.51
2561,2.71
2562,2.7
2563,3.01
2564,4.07
2565,2.19
2566,5.85
2567,1.21
2568,1.11
2569,-1.33
2570,-3.27
2571,1.55
2572,-5.14
2573,-3.04
2574,-5.62
2575,4.28
2576,2.6
2577,4.21
2578,2.89
2579,-1.07
2580,6.03
2581,4.65
2582,2.15
2583,1.44
2584,-0.14
2585,5.45
2586,0.9
2587,4.59
2588,3.46
2589,-0.1
2590,3.99
2591,3.63
2592,2.32
2593,9.33
2594,0.19
2595,5.83
2596,-2.71
2597,3.89
2598,-0.83
2599,1.04
2600,3.3
2601,1.07
2602,8.31
2603,-3.31
2604,3.21
2605,5.52
2606,5.43
2607,0.81
2608,5.53
2609,4.36
2610,-5.65
2611,1.0
2612,-1.88
2613,-0.09
2614,3.01
2615,1.19
2616,2.88
2617,1.98
2618,-1.41
2619,3.04
2620,1.43
2621,5.54
2622,3.43
2623,0.66
2624,0.59
2625,3.4
2626,4.37
2627,5.86
2628,2.38
2629,2.15
2630,1.11
2631,4.14
2632,1.87
2633,3.18
2634,3.98
2635,3.04
2636,3.69
2637,6.44
2638,1.66
2639,-0.89
2640,2.49
2641,5.86
2642,1.32
2643,5.16
2644,-0.18
2645,3.78
2646,3.48
2647,2.1
2648,2.46
2649,-2.49
2650,3.13
2651,5.75
2652,2.9
2653,3.46
2654,4.2
2655,3.71
2656,-1.46
2657,-2.4
2658,2.12
2659,2.85
2660,1.1
2661,-0.57
2662,-4.72
2663,1.47
2664,2.61
2665,0.66
2666,1.57
2667,1.81
2668,-5.61
2669,-2.17
2670,1.14
2671,-1.33
2672,1.29
2673,-3.42
2674,-2.04
2675,0.85
2676,4.32
2677,3.35
2678,0.57
2679,0.38
2680,2.61
2681,0.36
2682,0.74
2683,1.48
2684,3.05
2685,2.06
2686,3.57
2687,-0.57
2688,3.51
2689,2.36
2690,4.69
2691,2.81
2692,0.58
2693,3.4
2694,-5.8
2695,5.51
2696,0.64
2697,4.58
2698,1.63
2699,2.68
2700,-5.64
2701,3.36
2702,5.17
2703,3.02
2704,2.46
2705,2.13
2706,2.64
2707,4.31
2708,0.52
2709,0.76
2710,3.47
2711,4.37
2712,3.56
2713,0.85
2714,4.07
2715,4.2
2716,2.0
2717,5.22
2718,4.89
2719,1.43
2720,5.1
2721,1.41
2722,3.52
2723,-1.33
2724,4.59
2725,2.23
2726,3.39
2727,1.85
2728,1.85
2729,5.25
2730,-2.59
2731,2.45
2732,1.16
2733,1.95
2734,5.01
2735,2.72
2736,0.02
2737,3.51
2738,1.45
2739,2.28
2740,0.9
2741,0.74
2742,0.73
2743,6.26
2744,-2.4
2745,4.58
2746,-1.02
2747,-1.96
2748,3.61
2749,-1.5
2750,2.62
2751,6.0
2752,3.47
2753,2.82
2754,5.32
2755,3.04
2756,-3.21
2757,2.72
2758,3.79
2759,-1.35
2760,4.7
2761,5.37
2762,2.99
2763,2.23
2764,1.21
2765,4.37
2766,1.92
2767,4.03
2768,-3.69
2769,1.51
2770,-0.84
2771,1.26
2772,2.08
2773,-0.29
2774,1.82
2775,2.66
2776,-2.76
2777,-3.5
2778,3.72
2779,1.8
2780,1.81
2781,3.27
2782,4.57
2783,0.02
2784,5.98
2785,2.86
2786,2.28
2787,-0.04
2788,2.17
2789,4.2
2790,4.18
2791,0.09
2792,3.15
2793,6.12
2794,-0.47
2795,-4.28
2796,0.63
2797,-0.53
2798,0.57
2799,0.68
2800,3.19
2801,6.7
2802,3.39
2803,1.15
2804,2.04
2805,3.01
2806,0.23
2807,3.09
2808,3.5
2809,-0.4
2810,2.53
2811,3.81
2812,9.99
2813,0.27
2814,4.3
2815,-0.34
2816,2.66
2817,4.01
2818,2.95
2819,3.02
2820,2.55
2821,-5.41
2822,-1.72
2823,3.52
2824,5.6
2825,-0.89
2826,1.76
2827,4.68
2828,3.57
2829,1.5
2830,4.3
2831,3.26
2832,6.27
2833,1.87
2834,3.21
2835,-1.28
2836,5.13
2837,1.87
2838,2.53
2839,2.18
2840,0.32
2841,4.8
2842,5.39
2843,-5.19
2844,1.28
2845,-3.09
2846,-0.06
2847,2.29
2848,1.21
2849,4.33
2850,3.3
2851,2.66
2852,-4.36
2853,10.31
2854,3.99
2855,7.51
2856,4.2
2857,0.08
2858,2.83
2859,4.37
2860,1.75
2861,-1.3
2862,2.54
2863,4.06
2864,1.46
2865,-0.11
2866,-0.65
2867,0.47
2868,0.13
2869,1.04
2870,4.41
2871,4.44
2872,-5.05
2873,3.94
2874,3.76
2875,-2.83
2876,0.7
2877,-3.82
2878,5.8
2879,4.94
2880,4.23
2881,1.12
2882,2.02
2883,2.9
2884,5.4
2885,-0.26
2886,2.6
2887,-0.72
2888,0.35
2889,1.13
2890,3.29
2891,5.18
2892,2.73
2893,0.97
2894,-4.34
2895,-7.19
2896,0.5
2897,-3.11
2898,4.25
2899,-2.36
2900,0.64
2901,7.87
2902,1.6
2903,2.27
2904,-0.75
2905,2.8
2906,-0.88
2907,1.96
2908,0.84
2909,5.29
2910,2.24
2911,3.8
2912,1.2
2913,1.8
2914,2.37
2915,3.98
2916,5.11
2917,0.45
2918,0.19
2919,0.78
2920,0.86
2921,4.0
2922,2.42
2923,-2.8
2924,5.32
2925,2.6
2926,3.37
2927,2.29
2928,2.69
2929,0.68
2930,0.75
2931,4.21
2932,2.75
2933,0.57
2934,3.56
2935,-1.93
2936,3.2
2937,-3.42
2938,4.05
2939,4.2
2940,0.59
2941,0.41
2942,-3.62
2943,4.12
2944,2.3
2945,3.23
2946,-0.37
2947,-0.2
2948,-2.71
2949,-4.29
2950,2.36
2951,0.55
2952,4.72
2953,5.29
2954,2.8
2955,-2.48
2956,-1.5
2957,2.34
2958,3.05
2959,2.01
2960,3.14
2961,2.35
2962,4.41
2963,2.98
2964,3.1
2965,0.23
2966,1.97
2967,2.51
2968,2.95
2969,3.97
2970,4.53
2971,1.48
2972,0.82
2973,1.01
2974,3.32
2975,3.14
2976,-2.4
2977,-3.19
2978,3.72
2979,1.01
2980,5.43
2981,-2.18
2982,-2.39
2983,1.93
2984,-4.09
2985,4.2
2986,-2.28
2987,2.35
2988,4.97
2989,-0.54
2990,-4.92
2991,0.54
2992,3.7
2993,4.73
2994,-0.74
2995,-4.27
2996,-0.09
2997,1.42
2998,-0.13
2999,2.58
3000,-4.35
3001,-0.35
3002,5.27
3003,3.01
3004,0.89
3005,5.63
3006,2.19
3007,3.48
3008,1.6
3009,3.13
3010,3.65
3011,4.64
3012,4.77
3013,5.59
3014,1.11
3015,5.17
3016,-2.06
3017,3.15
3018,3.18
3019,-1.41
3020,0.54
3021,1.03
3022,4.12
3023,-0.51
3024,-0.76
3025,2.43
3026,3.58
3027,1.3
3028,2.86
3029,1.71
3030,1.29
3031,1.43
3032,0.19
3033,-7.23
3034,-2.24
3035,3.54
3036,-5.03
3037,2.32
3038,1.73
3039,4.59
3040,5.19
3041,4.48
3042,4.24
3043,0.46
3044,-4.99
3045,7.66
3046,1.8
3047,4.39
3048,0.79
3049,5.99
3050,2.8
3051,2.76
3052,6.79
3053,1.68
3054,-4.49
3055,5.0
3056,-0.54
3057,-3.32
3058,1.63
3059,-1.55
3060,0.61
3061,4.24
3062,4.12
3063,1.41
3064,4.71
3065,2.37
3066,-0.95
3067,-6.19
3068,3.72
3069,2.68
3070,3.65
3071,2.05
3072,1.05
3073,3.16
3074,4.4
3075,4.74
3076,0.82
3077,5.35
3078,2.3
3079,5.25
3080,1.71
3081,7.78
3082,3.69
3083,3.85
3084,-0.77
3085,0.32
3086,1.95
3087,4.89
3088,-4.85
3089,-2.31
3090,3.34
3091,-0.94
3092,5.89
3093,1.53
3094,-6.06
3095,1.12
3096,1.65
3097,4.14
3098,4.05
3099,-1.67
3100,2.52
3101,3.72
3102,-3.24
3103,3.8
3104,0.58
3105,3.87
3106,-4.8
3107,0.78
3108,2.25
3109,0.72
3110,4.99
3111,4.61
3112,5.28
3113,0.28
3114,0.32
3115,2.34
3116,-0.86
3117,3.14
3118,6.17
3119,2.29
3120,0.14
3121,2.61
3122,7.46
3123,5.82
3124,3.02
3125,-1.65
3126,1.24
3127,2.7
3128,2.91
3129,2.2
3130,4.54
3131,5.77
3132,1.58
3133,2.72
3134,-0.95
3135,1.75
3136,2.69
3137,3.84
3138,-4.91
3139,-2.69
3140,1.91
3141,1.14
3142,2.37
3143,-0.84
3144,-0.31
3145,-0.74
3146,4.0
3147,-3.54
3148,2.99
3149,5.25
3150,-0.78
3151,4.01
3152,2.41
3153,1.59
3154,4.35
3155,0.78
3156,2.99
3157,3.03
3158,0.44
3159,-0.94
3160,5.03
3161,1.3
3162,5.46
3163,3.58
3164,-2.22
3165,3.81
3166,2.58
3167,2.55
3168,4.18
3169,4.67
3170,1.15
3171,1.86
3172,3.16
3173,2.53
3174,4.16
3175,1.93
3176,5.72
3177,2.61
3178,1.73
3179,0.07
3180,1.72
3181,0.17
3182,2.57
3183,-1.27
3184,-0.52
3185,2.76
3186,2.74
3187,-2.13
3188,-0.86
3189,2.37
3190,-0.26
3191,2.02
3192,4.42
3193,-2.06
3194,2.28
3195,2.02
3196,2.04
3197,1.03
3198,4.87
3199,-1.2
3200,3.46
3201,4.98
3202,3.75
3203,1.86
3204,3.29
3205,1.87
3206,3.81
3207,-1.77
3208,2.9
3209,0.58
3210,-0.03
3211,4.35
3212,-3.56
3213,4.1
3214,6.07
3215,1.71
3216,4.93
3217,-0.83
3218,-4.1
3219,1.77
3220,0.11
3221,2.18
3222,3.18
3223,4.85
3224,6.19
3225,-5.69
3226,0.52
3227,3.88
3228,-1.25
3229,7.47
3230,4.23
3231,1.9
3232,1.87
3233,9.05
3234,0.31
3235,1.17
3236,2.29
3237,4.74
3238,0.95
3239,5.64
3240,4.27
3241,3.07
3242,4.33
3243,0.01
3244,-3.31
3245,1.5
3246,2.82
3247,1.31
3248,-1.92
3249,4.99
3250,6.04
3251,1.85
3252,-2.57
3253,1.8
3254,2.71
3255,4.85
3256,1.67
3257,2.46
3258,0.96
3259,7.41
3260,-0.22
3261,3.92
3262,2.64
3263,4.24
3264,1.37
3265,2.98
3266,1.53
3267,-5.44
3268,-6.2
3269,-1.19
3270,-2.25
3271,1.43
3272,4.39
3273,3.9
3274,6.6
3275,-0.15
3276,-3.53
3277,-1.4
3278,2.27
3279,-3.16
3280,0.98
3281,1.93
3282,8.49
3283,2.4
3284,2.07
3285,2.84
3286,-2.09
3287,3.71
3288,3.57
3289,3.31
3290,3.56
3291,4.79
3292,2.52
3293,5.8
3294,1.71
3295,-0.51
3296,-0.63
3297,1.17
3298,5.56
3299,3.54
3300,4.23
3301,4.37
3302,1.11
3303,3.59
3304,2.18
3305,3.25
3306,3.25
3307,1.18
3308,0.56
3309,4.04
3310,2.55
3311,-0.81
3312,2.84
3313,4.41
3314,0.45
3315,-2.84
3316,3.69
3317,0.09
3318,5.47
3319,-5.89
3320,4.12
3321,2.01
3322,-0.43
3323,2.78
3324,5.42
3325,3.51
3326,4.82
3327,-3.42
3328,-0.47
3329,4.46
3330,0.99
3331,2.91
3332,4.39
3333,4.38
3334,-8.42
3335,5.6
3336,1.39
3337,1.88
3338,2.83
3339,-2.57
3340,3.02
3341,5.22
3342,-0.66
3343,-1.06
3344,1.32
3345,1.08
3346,2.77
3347,1.91
3348,2.27
3349,4.15
3350,5.02
3351,-0.06
3352,1.82
3353,-2.49
3354,0.67
3355,2.58
3356,0.1
3357,4.25
3358,3.28
3359,4.47
3360,-2.75
3361,2.24
3362,-0.14
3363,4.28
3364,-3.86
3365,4.23
3366,-2.06
3367,-0.96
3368,4.19
3369,2.1
3370,4.13
3371,4.91
3372,-1.09
3373,4.53
3374,2.54
3375,5.05
3376,1.09
3377,3.78
3378,0.97
3379,4.82
3380,-3.14
3381,3.11
3382,4.17
3383,0.34
3384,4.62
3385,1.22
3386,5.48
3387,1.96
3388,0.4
3389,1.94
3390,1.84
3391,1.4
3392,2.94
3393,4.09
3394,3.72
3395,2.97
3396,3.03
3397,-1.49
3398,3.8
3399,-2.16
3400,-0.16
3401,3.25
3402,6.56
3403,7.85
3404,0.38
3405,2.65
3406,2.9
3407,3.9
3408,4.04
3409,3.15
3410,3.32
3411,1.58
3412,3.31
3413,4.27
3414,2.25
3415,6.14
3416,2.89
3417,2.88
3418,1.73
3419,1.56
3420,3.02
3421,1.99
3422,-4.75
3423,2.98
3424,3.29
3425,5.09
3426,4.94
3427,2.81
3428,-3.07
3429,-0.78
3430,1.93
3431,4.23
3432,3.57
3433,3.05
3434,5.65
3435,3.13
3436,0.75
3437,1.84
3438,3.25
3439,5.52
3440,2.02
3441,3.89
3442,2.44
3443,-3.21
3444,2.0
3445,5.99
3446,2.92
3447,3.08
3448,6.18
3449,1.26
3450,0.72
3451,-3.0
3452,5.87
3453,6.33
3454,2.97
3455,-1.61
3456,2.77
3457,-7.28
3458,-1.94
3459,2.91
3460,2.08
3461,3.26
3462,-0.91
3463,0.68
3464,-0.37
3465,5.78
3466,0.07
3467,4.68
3468,3.74
3469,-1.08
3470,4.02
3471,0.32
3472,2.69
3473,5.17
3474,-6.15
3475,1.26
3476,3.8
3477,3.8
3478,3.71
3479,5.37
3480,0.7
3481,2.61
3482,0.39
3483,4.16
3484,4.97
3485,2.18
3486,2.8
3487,4.75
3488,5.02
3489,7.69
3490,0.11
3491,4.77
3492,1.62
3493,5.57
3494,0.0
3495,4.03
3496,5.48
3497,1.55
3498,0.66
3499,3.03
3500,3.15
3501,-0.54
3502,4.74
3503,2.7
3504,1.78
3505,3.48
3506,1.93
3507,2.77
3508,-7.86
3509,3.76
3510,-1.23
3511,-0.56
3512,-0.17
3513,5.96
3514,-5.74
3515,3.2
3516,1.76
3517,-2.35
3518,4.14
3519,2.2
3520,3.9
3521,-0.58
3522,4.53
3523,5.3
3524,0.16
3525,4.88
3526,1.11
3527,2.58
3528,1.92
3529,1.28
3530,-0.91
3531,0.85
3532,-0.95
3533,3.83
3534,3.45
3535,3.62
3536,3.0
3537,5.09
3538,1.59
3539,5.03
3540,2.51
3541,2.71
3542,-1.47
3543,3.85
3544,-2.27
3545,2.9
3546,2.33
3547,2.57
3548,0.8
3549,1.75
3550,1.76
3551,1.89
3552,3.7
3553,0.6
3554,2.46
3555,3.85
3556,-2.54
3557,1.02
3558,1.11
3559,0.1
3560,-4.29
3561,4.31
3562,2.11
3563,1.1
3564,1.22
3565,6.08
3566,2.62
3567,2.74
3568,6.45
3569,0.38
3570,2.64
3571,-1.76
3572,5.18
3573,-1.44
3574,4.24
3575,-4.61
3576,1.52
3577,1.16
3578,1.64
3579,0.51
3580,2.64
3581,4.86
3582,-5.33
3583,2.22
3584,4.68
3585,1.6
3586,3.48
3587,-2.19
3588,5.39
3589,0.67
3590,1.59
3591,0.64
3592,-0.92
3593,-0.3
3594,0.38
3595,3.59
3596,7.45
3597,4.81
3598,-1.12
3599,3.01
3600,0.91
3601,2.46
3602,0.91
3603,2.44
3604,2.45
3605,3.89
3606,2.12
3607,3.54
3608,4.39
3609,3.19
3610,-4.35
3611,3.06
3612,0.88
3613,-2.09
3614,3.1
3615,6.43
3616,0.43
3617,3.95
3618,4.93
3619,1.35
3620,1.85
3621,-3.95
3622,9.02
3623,2.88
3624,3.95
3625,4.5
3626,2.86
3627,0.11
3628,3.75
3629,2.16
3630,3.26
3631,4.72
3632,1.52
3633,4.42
3634,3.96
3635,3.66
3636,1.94
3637,1.91
3638,1.17
3639,2.18
3640,0.33
3641,-0.8
3642,2.78
3643,2.39
3644,0.66
3645,-5.53
3646,5.7
3647,3.17
3648,0.6
3649,3.07
3650,0.17
3651,1.28
3652,1.65
3653,5.21
3654,3.21
3655,2.69
3656,1.95
3657,3.66
3658,5.31
3659,3.23
3660,3.06
3661,-0.19
3662,4.28
3663,-5.04
3664,2.7
3665,0.67
3666,3.99
3667,-5.15
3668,2.58
3669,1.27
3670,3.69
3671,3.93
3672,6.18
3673,-4.42
3674,1.42
3675,5.77
3676,-0.3
3677,-0.12
3678,3.43
3679,1.96
3680,-4.86
3681,0.07
3682,1.4
3683,-1.2
3684,-0.38
3685,1.46
3686,0.78
3687,2.74
3688,5.86
3689,5.6
3690,-0.59
3691,-2.09
3692,-1.63
3693,2.78
3694,-3.2
3695,1.31
3696,0.6
3697,5.96
3698,3.17
3699,0.83
3700,3.93
3701,-0.39
3702,3.36
3703,-4.69
3704,2.07
3705,4.46
3706,2.42
3707,3.21
3708,1.22
3709,-3.12
3710,1.47
3711,1.48
3712,3.49
3713,-0.37
3714,1.11
3715,4.58
3716,2.25
3717,2.04
3718,2.55
3719,1.62
3720,-0.01
3721,4.3
3722,0.4
3723,-1.1
3724,2.06
3725,-0.27
3726,-2.89
3727,4.03
3728,2.68
3729,0.97
3730,2.98
3731,5.55
3732,2.53
3733,2.67
3734,0.23
3735,4.07
3736,-0.09
3737,5.76
3738,0.48
3739,1.8
3740,-4.98
3741,2.13
3742,6.88
3743,0.09
3744,5.14
3745,3.75
3746,3.34
3747,-1.6
3748,2.79
3749,4.26
3750,4.41
3751,-5.23
3752,-0.12
3753,2.54
3754,-4.66
3755,2.26
3756,-0.72
3757,-2.16
3758,4.01
3759,-2.12
3760,1.8
3761,-1.03
3762,3.53
3763,-5.3
3764,3.68
3765,4.82
3766,5.11
3767,4.07
3768,2.62
3769,4.22
3770,3.8
3771,3.55
3772,1.65
3773,-1.1
3774,1.68
3775,1.82
3776,3.37
3777,5.26
3778,3.34
3779,4.35
3780,-2.65
3781,2.69
3782,-6.16
3783,-1.01
3784,2.5
3785,1.08
3786,4.24
3787,2.38
3788,-0.15
3789,2.76
3790,2.69
3791,3.72
3792,3.93
3793,2.37
3794,5.65
3795,-1.4
3796,5.33
3797,-0.4
3798,-2.31
3799,0.43
3800,-3.36
3801,2.74
3802,2.61
3803,3.26
3804,3.69
3805,1.86
3806,0.97
3807,2.54
3808,2.25
3809,3.78
3810,2.73
3811,2.01
3812,2.96
3813,1.12
3814,-4.4
3815,2.97
3816,-3.06
3817,2.05
3818,5.76
3819,0.41
3820,3.33
3821,5.91
3822,3.82
3823,3.01
3824,6.07
3825,5.63
3826,-1.87
3827,3.59
3828,-1.86
3829,-0.52
3830,-5.16
3831,-5.88
3832,2.1
3833,4.93
3834,1.96
3835,-1.38
3836,2.05
3837,5.25
3838,5.82
3839,-6.32
3840,-0.08
3841,0.99
3842,-0.14
3843,-0.74
3844,1.3
3845,-3.4
3846,2.41
3847,3.74
3848,0.86
3849,-0.04
3850,3.72
3851,2.35
3852,0.28
3853,3.21
3854,2.93
3855,4.34
3856,2.03
3857,4.42
3858,2.89
3859,-6.94
3860,4.36
3861,4.94
3862,1.58
3863,2.82
3864,1.27
3865,10.33
3866,0.35
3867,5.58
3868,3.29
3869,-2.77
3870,4.62
3871,-4.73
3872,-0.19
3873,3.96
3874,2.58
3875,3.95
3876,-3.6
3877,4.38
3878,7.15
3879,5.25
3880,-3.26
3881,3.65
3882,3.04
3883,4.86
3884,1.25
3885,2.1
3886,5.68
3887,4.99
3888,4.74
3889,3.38
3890,3.3
3891,5.35
3892,0.89
3893,3.68
3894,1.16
3895,-3.49
3896,2.62
3897,2.65
3898,5.17
3899,3.56
3900,2.93
3901,-5.5
3902,1.0
3903,4.11
3904,-1.72
3905,0.26
3906,3.48
3907,2.11
3908,4.18
3909,3.71
3910,3.22
3911,2.32
3912,5.18
3913,-0.77
3914,2.93
3915,2.8
3916,1.95
3917,4.74
3918,2.58
3919,-6.01
3920,4.55
3921,5.07
3922,3.54
3923,4.98
3924,3.44
3925,1.27
3926,1.19
3927,3.67
3928,5.77
3929,-3.31
3930,3.21
3931,3.77
3932,5.97
3933,3.27
3934,4.81
3935,2.94
3936,3.27
3937,3.96
3938,2.18
3939,1.43
3940,2.2
3941,-2.79
3942,3.05
3943,4.06
3944,-0.42
3945,-0.58
3946,0.93
3947,5.66
3948,1.35
3949,3.17
3950,-0.48
3951,2.74
3952,5.48
3953,-3.12
3954,2.96
3955,-1.36
3956,4.08
3957,0.48
3958,4.27
3959,3.71
3960,4.39
3961,-2.77
3962,4.12
3963,-3.35
3964,3.14
3965,3.29
3966,1.15
3967,1.16
3968,-0.86
3969,3.64
3970,0.67
3971,2.29
3972,0.52
3973,2.37
3974,1.04
3975,1.99
3976,5.07
3977,1.84
3978,2.48
3979,5.28
3980,-3.14
3981,3.19
3982,-3.0
3983,-0.17
3984,0.09
3985,1.56
3986,3.66
3987,2.22
3988,2.85
3989,5.31
3990,-5.49
3991,4.06
3992,2.86
3993,1.62
3994,1.59
3995,-1.49
3996,2.78
3997,-3.34
3998,0.58
3999,-0.8
4000,0.63
4001,0.11
4002,3.7
4003,1.75
4004,2.46
4005,2.59
4006,4.37
4007,0.55
4008,3.13
4009,2.6
4010,4.49
4011,1.33
4012,2.01
4013,3.12
4014,1.83
4015,-1.99
4016,1.16
4017,3.67
4018,0.37
4019,-3.88
4020,3.5
4021,2.84
4022,3.6
4023,6.46
